output_type	ontology_curie	max_abs_raw_score	max_quantile_score	n_rows
SPLICE_JUNCTIONS	UBERON:0002167	5.6367188	0.99999	4
SPLICE_JUNCTIONS	UBERON:0002168	5.7617188	0.99999	8
SPLICE_JUNCTIONS	UBERON:0002170	5.6328125	0.99999	4
SPLICE_JUNCTIONS	UBERON:0002171	5.7382812	0.99999	4
SPLICE_JUNCTIONS	UBERON:0002190	7.3203125	0.99999	8
SPLICE_JUNCTIONS	UBERON:0002240	5.8632812	0.99999	8
SPLICE_JUNCTIONS	UBERON:0002245	6.1210938	0.99999	4
SPLICE_JUNCTIONS	UBERON:0002324	5.6054688	0.99999	4
SPLICE_JUNCTIONS	UBERON:0002331	5.4726562	0.99999	4
SPLICE_JUNCTIONS	UBERON:0002367	6.8867188	0.99999	8
SPLICE_JUNCTIONS	UBERON:0002369	7.0546875	0.99999	12
SPLICE_JUNCTIONS	UBERON:0002370	5.765625	0.99999	4
SPLICE_SITE_USAGE	CL:2000011	0.95765686	0.99999	1
SPLICE_SITE_USAGE	CL:2000013	0.935318	0.99999	1
SPLICE_SITE_USAGE	CL:2000016	0.9574585	0.99999	1
SPLICE_SITE_USAGE	CL:2000018	0.953949	0.99999	1
SPLICE_SITE_USAGE	CL:2000040	0.9502411	0.99999	1
SPLICE_SITE_USAGE	CL:2000041	0.96136475	0.99999	1
SPLICE_JUNCTIONS	UBERON:0002469	5.9375	0.99999	4
SPLICE_JUNCTIONS	UBERON:0003124	5.5976562	0.99999	4
SPLICE_JUNCTIONS	UBERON:0003662	5.71875	0.99999	4
SPLICE_JUNCTIONS	UBERON:0003663	5.6328125	0.99999	4
SPLICE_JUNCTIONS	UBERON:0003889	6.5	0.99999	4
SPLICE_JUNCTIONS	UBERON:0004264	7.03125	0.99999	8
SPLICE_JUNCTIONS	UBERON:0004538	5.8789062	0.99999	4
SPLICE_JUNCTIONS	UBERON:0004550	7.2265625	0.99999	8
SPLICE_JUNCTIONS	UBERON:0004648	7.2226562	0.99999	8
SPLICE_JUNCTIONS	UBERON:0004992	6.0664062	0.99999	4
SPLICE_JUNCTIONS	UBERON:0005033	5.7382812	0.99999	4
SPLICE_JUNCTIONS	UBERON:0005270	5.7929688	0.99999	4
SPLICE_JUNCTIONS	UBERON:0006330	7.0507812	0.99999	4
SPLICE_JUNCTIONS	UBERON:0006469	6.7382812	0.99999	4
SPLICE_JUNCTIONS	UBERON:0006566	6.8789062	0.99999	4
SPLICE_SITE_USAGE	CL:1000458	0.94641113	0.99999	1
SPLICE_SITE_USAGE	CL:1001568	0.9615631	0.99999	1
SPLICE_SITE_USAGE	CL:1001606	0.96832275	0.99999	2
SPLICE_SITE_USAGE	CL:1001608	0.9499512	0.99999	1
SPLICE_SITE_USAGE	CL:2000001	0.8487549	0.99999	1
SPLICE_SITE_USAGE	CL:2000007	0.9346161	0.99999	1
SPLICE_SITE_USAGE	CL:2000010	0.95796204	0.99999	1
SPLICE_SITE_USAGE	CL:0002600	0.94633484	0.99999	1
SPLICE_SITE_USAGE	CL:0002601	0.9462433	0.99999	1
SPLICE_SITE_USAGE	CL:0002618	0.949646	0.99999	2
SPLICE_SITE_USAGE	CL:0010002	0.95822144	0.99999	1
SPLICE_SITE_USAGE	CL:0010003	0.95796204	0.99999	1
SPLICE_SITE_USAGE	CL:0011012	0.94233704	0.99999	1
SPLICE_SITE_USAGE	CL:0011019	0.925354	0.99999	1
SPLICE_SITE_USAGE	CL:0011020	0.9459381	0.99999	1
SPLICE_SITE_USAGE	CL:0011022	0.9356308	0.99999	1
SPLICE_JUNCTIONS	UBERON:0006631	7.0664062	0.99999	8
SPLICE_JUNCTIONS	UBERON:0006920	7.234375	0.99999	8
SPLICE_JUNCTIONS	UBERON:0007106	6.0039062	0.99999	4
SPLICE_JUNCTIONS	UBERON:0007610	7.1875	0.99999	4
SPLICE_JUNCTIONS	UBERON:0008367	7.2773438	0.99999	8
SPLICE_JUNCTIONS	UBERON:0008450	5.8398438	0.99999	8
SPLICE_JUNCTIONS	UBERON:0008952	6.9296875	0.99999	8
SPLICE_JUNCTIONS	UBERON:0008953	5.9140625	0.99999	4
SPLICE_JUNCTIONS	UBERON:0008971	5.9453125	0.99999	4
SPLICE_JUNCTIONS	UBERON:0009834	6.8007812	0.99999	8
SPLICE_JUNCTIONS	UBERON:0009835	6.7695312	0.99999	4
SPLICE_JUNCTIONS	UBERON:0010414	7.34375	0.99999	8
SPLICE_JUNCTIONS	UBERON:0011907	6.5976562	0.99999	8
SPLICE_JUNCTIONS	UBERON:0012249	6.5898438	0.99999	4
SPLICE_JUNCTIONS	UBERON:0013756	5.7578125	0.99999	4
SPLICE_JUNCTIONS	UBERON:0015143	5.7851562	0.99999	4
SPLICE_JUNCTIONS	UBERON:0018115	5.8164062	0.99999	4
SPLICE_JUNCTIONS	UBERON:0018116	5.9335938	0.99999	4
SPLICE_JUNCTIONS	UBERON:0018117	5.8515625	0.99999	4
SPLICE_JUNCTIONS	UBERON:0018118	5.859375	0.99999	4
SPLICE_JUNCTIONS	UBERON:0036149	6.9882812	0.99999	8
SPLICE_SITE_USAGE	CL:0000047	0.9522705	0.99999	1
SPLICE_SITE_USAGE	CL:0002570	0.93878174	0.99999	1
SPLICE_SITE_USAGE	CL:0002577	0.9427643	0.99999	1
SPLICE_SITE_USAGE	CL:0002583	0.9465027	0.99999	1
SPLICE_SITE_USAGE	CL:0002584	0.9610138	0.99999	1
SPLICE_SITE_USAGE	CL:0002591	0.95365906	0.99999	1
SPLICE_SITE_USAGE	CL:0002592	0.9499512	0.99999	1
SPLICE_SITE_USAGE	CL:0002594	0.9540558	0.99999	1
SPLICE_SITE_USAGE	CL:0002597	0.9534302	0.99999	1
SPLICE_SITE_USAGE	CL:0002598	0.9460449	0.99999	1
SPLICE_SITE_USAGE	CL:0000062	0.9348755	0.99999	1
SPLICE_SITE_USAGE	CL:0000084	0.92323303	0.99999	2
SPLICE_SITE_USAGE	CL:0000100	0.92749023	0.99999	1
SPLICE_SITE_USAGE	CL:0000115	0.94551086	0.99999	1
SPLICE_SITE_USAGE	CL:0000121	0.84199524	0.99999	1
SPLICE_SITE_USAGE	CL:0000127	0.9516678	0.99999	1
SPLICE_SITE_USAGE	CL:0000134	0.96051025	0.99999	1
SPLICE_SITE_USAGE	CL:0000137	0.9428406	0.99999	1
SPLICE_SITE_USAGE	CL:0000138	0.949646	0.99999	1
SPLICE_SITE_USAGE	CL:0000169	0.94906616	0.99999	1
SPLICE_SITE_USAGE	CL:0000182	0.94906616	0.99999	2
SPLICE_SITE_USAGE	CL:0000187	0.9540558	0.99999	2
SPLICE_SITE_USAGE	CL:0000192	0.9538574	0.99999	2
SPLICE_SITE_USAGE	CL:0000221	0.950531	0.99999	1
SPLICE_SITE_USAGE	CL:0000222	0.9532013	0.99999	1
SPLICE_SITE_USAGE	CL:0000223	0.9451599	0.99999	2
SPLICE_SITE_USAGE	CL:0002543	0.9467468	0.99999	1
SPLICE_SITE_USAGE	CL:0002545	0.94259644	0.99999	1
SPLICE_SITE_USAGE	CL:0002547	0.9350281	0.99999	1
SPLICE_SITE_USAGE	CL:0002551	0.93104553	0.99999	1
SPLICE_SITE_USAGE	CL:0002553	0.9645386	0.99999	2
SPLICE_SITE_USAGE	CL:0002558	0.93878174	0.99999	1
SPLICE_SITE_USAGE	CL:0002568	0.9497528	0.99999	1
SPLICE_SITE_USAGE	CL:0000236	0.91204834	0.99999	2
SPLICE_SITE_USAGE	CL:0000307	0.9616699	0.99999	1
SPLICE_SITE_USAGE	CL:0000312	0.9630127	0.99999	1
SPLICE_SITE_USAGE	CL:0000346	0.93852234	0.99999	1
SPLICE_SITE_USAGE	CL:0000351	0.95947266	0.99999	1
SPLICE_SITE_USAGE	CL:0000515	0.9603882	0.99999	2
SPLICE_SITE_USAGE	CL:0000594	0.9468231	0.99999	1
SPLICE_SITE_USAGE	CL:0000623	0.90327454	0.99999	2
SPLICE_SITE_USAGE	CL:0000624	0.93273926	0.99999	2
SPLICE_SITE_USAGE	CL:0000625	0.9366455	0.99999	2
SPLICE_SITE_USAGE	CL:0000650	0.9653778	0.99999	1
SPLICE_SITE_USAGE	CL:0000679	0.91134644	0.99999	1
SPLICE_SITE_USAGE	CL:0000746	0.93803406	0.99999	2
SPLICE_SITE_USAGE	CL:0000788	0.9546509	0.99999	1
SPLICE_SITE_USAGE	CL:0000792	0.960083	0.99999	1
SPLICE_SITE_USAGE	CL:0000823	0.95700073	0.99999	1
SPLICE_SITE_USAGE	CL:0002351	0.93792725	0.99999	1
SPLICE_SITE_USAGE	CL:0002366	0.9699402	0.99999	1
SPLICE_SITE_USAGE	CL:0002368	0.9656677	0.99999	1
SPLICE_SITE_USAGE	CL:0002372	0.95422363	0.99999	1
SPLICE_SITE_USAGE	CL:0002451	0.9218445	0.99999	1
SPLICE_SITE_USAGE	CL:0002518	0.96147156	0.99999	1
SPLICE_SITE_USAGE	CL:0002539	0.9499512	0.99999	1
SPLICE_SITE_USAGE	CL:0002540	0.942688	0.99999	1
SPLICE_SITE_USAGE	CL:0000837	0.9266052	0.99999	1
SPLICE_SITE_USAGE	CL:0000842	0.85292053	0.99999	1
SPLICE_SITE_USAGE	CL:0000895	0.96136475	0.99999	2
SPLICE_SITE_USAGE	CL:0000897	0.96147156	0.99999	2
SPLICE_SITE_USAGE	CL:0000900	0.9607849	0.99999	2
SPLICE_SITE_USAGE	CL:0000909	0.9623718	0.99999	2
SPLICE_SITE_USAGE	CL:0001053	0.958313	0.99999	1
SPLICE_SITE_USAGE	CL:0001054	0.93859863	0.99999	1
SPLICE_SITE_USAGE	CL:0001059	0.93356323	0.99999	1
SPLICE_SITE_USAGE	CL:0002098	0.9575653	0.99999	1
SPLICE_SITE_USAGE	CL:0002188	0.95448303	0.99999	1
SPLICE_SITE_USAGE	CL:0002306	0.96546936	0.99999	1
SPLICE_SITE_USAGE	CL:0002319	0.9185028	0.99999	1
SPLICE_SITE_USAGE	CL:0002324	0.9331665	0.99999	1
SPLICE_SITE_USAGE	CL:0002326	0.93258667	0.99999	1
SPLICE_SITE_USAGE	CL:0002327	0.95710754	0.99999	2
SPLICE_SITE_USAGE	CL:0002328	0.956604	0.99999	1
SPLICE_SITE_USAGE	UBERON:0006566	0.9350281	0.99999	1
SPLICE_SITE_USAGE	UBERON:0008953	0.9367981	0.99999	1
SPLICE_SITE_USAGE	UBERON:0008971	0.9418335	0.99999	1
SPLICE_SITE_USAGE	UBERON:0009834	0.92207336	0.99999	2
SPLICE_SITE_USAGE	UBERON:0009835	0.9185028	0.99999	1
SPLICE_SITE_USAGE	UBERON:0010414	0.9375763	0.99999	2
SPLICE_SITE_USAGE	UBERON:0011907	0.95111084	0.99999	2
SPLICE_SITE_USAGE	UBERON:0012249	0.92640686	0.99999	1
SPLICE_SITE_USAGE	UBERON:0013756	0.91578674	0.99999	1
SPLICE_SITE_USAGE	UBERON:0015143	0.93551636	0.99999	1
SPLICE_SITE_USAGE	UBERON:0018115	0.9215698	0.99999	1
SPLICE_SITE_USAGE	UBERON:0018116	0.92523193	0.99999	1
SPLICE_SITE_USAGE	UBERON:0018117	0.9175415	0.99999	1
SPLICE_SITE_USAGE	UBERON:0018118	0.929657	0.99999	1
SPLICE_JUNCTIONS	CL:0000351	6	0.99999	4
SPLICE_JUNCTIONS	CL:0000515	5.8710938	0.99999	8
SPLICE_SITE_USAGE	UBERON:0002369	0.9459381	0.99999	3
SPLICE_SITE_USAGE	UBERON:0002370	0.95632935	0.99999	1
SPLICE_SITE_USAGE	UBERON:0002469	0.95477295	0.99999	1
SPLICE_SITE_USAGE	UBERON:0003124	0.93258667	0.99999	1
SPLICE_SITE_USAGE	UBERON:0003662	0.91236115	0.99999	1
SPLICE_SITE_USAGE	UBERON:0003663	0.9085083	0.99999	1
SPLICE_SITE_USAGE	UBERON:0003889	0.92585754	0.99999	1
SPLICE_SITE_USAGE	UBERON:0004264	0.93634033	0.99999	2
SPLICE_SITE_USAGE	UBERON:0004538	0.9196167	0.99999	1
SPLICE_SITE_USAGE	UBERON:0004550	0.9344177	0.99999	2
SPLICE_SITE_USAGE	UBERON:0004648	0.9447632	0.99999	2
SPLICE_SITE_USAGE	UBERON:0004992	0.9291382	0.99999	1
SPLICE_SITE_USAGE	UBERON:0005033	0.94659424	0.99999	1
SPLICE_SITE_USAGE	UBERON:0005270	0.9219513	0.99999	1
SPLICE_SITE_USAGE	UBERON:0006330	0.92988586	0.99999	1
SPLICE_SITE_USAGE	UBERON:0006469	0.92240906	0.99999	1
CHIP_HISTONE	EFO:0007086	11654	0.99998	14
RNA_SEQ	UBERON:0011907	2.0621178	0.99998	154
CHIP_HISTONE	UBERON:0000955	7503	0.99998	10
CHIP_HISTONE	UBERON:0000320	8645	0.99998	14
CHIP_HISTONE	UBERON:0000945	7227	0.99998	12
CHIP_HISTONE	UBERON:0000947	4345.5	0.99998	6
CHIP_HISTONE	UBERON:0000996	5456	0.99998	8
CHIP_HISTONE	UBERON:0000992	5828	0.99998	12
CHIP_HISTONE	UBERON:0001043	7021.5	0.99998	10
RNA_SEQ	CL:0000121	8.359209	0.99998	77
CHIP_HISTONE	UBERON:0001987	10306	0.99998	12
RNA_SEQ	CL:0000100	2.1295357	0.99998	77
RNA_SEQ	CL:0000127	4.1709085	0.99998	77
CHIP_HISTONE	UBERON:0000317	7771	0.99998	12
CHIP_HISTONE	UBERON:0008952	6518	0.99998	8
CHIP_HISTONE	UBERON:0002046	4182	0.99998	8
CHIP_HISTONE	UBERON:0002048	8145.5	0.99998	14
RNA_SEQ	CL:0000679	1.3022152	0.99998	77
CHIP_HISTONE	UBERON:0001873	7364	0.99998	10
CHIP_HISTONE	UBERON:0002038	6494	0.99998	10
CHIP_HISTONE	UBERON:0001323	8692	0.99998	12
CHIP_HISTONE	UBERON:0001383	11024	0.99998	12
CHIP_HISTONE	UBERON:0001496	5324	0.99998	10
CHIP_HISTONE	UBERON:0001515	4674	0.99998	8
CHIP_HISTONE	UBERON:0001774	10432	0.99998	12
CHIP_HISTONE	UBERON:0001871	6995	0.99998	10
CHIP_HISTONE	UBERON:0002171	7627	0.99998	10
CHIP_HISTONE	UBERON:0002170	6056	0.99998	8
CHIP_HISTONE	UBERON:0002168	8436	0.99998	12
CHIP_HISTONE	UBERON:0002113	6245	0.99998	10
